component_name,instance_name,expected_color,material_or_role,r,g,b,a,source_path,notes
enclosure_top_right_crossbeam,enclosure_top_right_crossbeam,anodized_aluminum_dark_gray,aluminum_frame,0.36,0.38,0.39,1.0,generated:enclosure_top_right_crossbeam,top right side crossbeam
enclosure_front_upper_left_beam,enclosure_front_upper_left_beam,anodized_aluminum_dark_gray,aluminum_frame,0.36,0.38,0.39,1.0,generated:enclosure_front_upper_left_beam,horizontal front top beam segment over input-side opening
enclosure_front_upper_center_beam,enclosure_front_upper_center_beam,anodized_aluminum_dark_gray,aluminum_frame,0.36,0.38,0.39,1.0,generated:enclosure_front_upper_center_beam,horizontal front top beam segment between access openings
enclosure_front_upper_right_beam,enclosure_front_upper_right_beam,anodized_aluminum_dark_gray,aluminum_frame,0.36,0.38,0.39,1.0,generated:enclosure_front_upper_right_beam,horizontal front top beam segment over output-side opening
enclosure_rear_transparent_panel,enclosure_rear_transparent_panel,very_light_transparent_pc,transparent_panel_clean,0.78,0.93,1.0,0.35,generated:enclosure_rear_transparent_panel,"lower, lighter rear transparent PC/acrylic panel"
enclosure_left_transparent_panel,enclosure_left_transparent_panel,very_light_transparent_pc,transparent_panel_clean,0.78,0.93,1.0,0.35,generated:enclosure_left_transparent_panel,reduced-height left transparent side panel
enclosure_right_transparent_panel,enclosure_right_transparent_panel,very_light_transparent_pc,transparent_panel_clean,0.78,0.93,1.0,0.35,generated:enclosure_right_transparent_panel,reduced-height right transparent side panel
enclosure_front_left_low_panel,enclosure_front_left_low_panel,very_light_transparent_pc,transparent_panel_clean,0.78,0.93,1.0,0.35,generated:enclosure_front_left_low_panel,"short front low panel, does not cover input access"
enclosure_front_center_low_panel,enclosure_front_center_low_panel,very_light_transparent_pc,transparent_panel_clean,0.78,0.93,1.0,0.35,generated:enclosure_front_center_low_panel,"short front low divider panel, manual review remains accessible"
enclosure_front_right_low_panel,enclosure_front_right_low_panel,very_light_transparent_pc,transparent_panel_clean,0.78,0.93,1.0,0.35,generated:enclosure_front_right_low_panel,"short front low panel, does not cover output access"
enclosure_input_box_replace_opening_left_jamb,enclosure_input_box_replace_opening_left_jamb,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_input_box_replace_opening_left_jamb,input-box replacement door/opening frame
enclosure_input_box_replace_opening_right_jamb,enclosure_input_box_replace_opening_right_jamb,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_input_box_replace_opening_right_jamb,input-box replacement door/opening frame
enclosure_input_box_replace_opening_top_rail,enclosure_input_box_replace_opening_top_rail,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_input_box_replace_opening_top_rail,input-box replacement door/opening frame
enclosure_input_box_replace_opening_bottom_sill,enclosure_input_box_replace_opening_bottom_sill,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_input_box_replace_opening_bottom_sill,input-box replacement door/opening frame
enclosure_output_box_replace_opening_left_jamb,enclosure_output_box_replace_opening_left_jamb,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_output_box_replace_opening_left_jamb,output-box replacement door/opening frame
enclosure_output_box_replace_opening_right_jamb,enclosure_output_box_replace_opening_right_jamb,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_output_box_replace_opening_right_jamb,output-box replacement door/opening frame
enclosure_output_box_replace_opening_top_rail,enclosure_output_box_replace_opening_top_rail,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_output_box_replace_opening_top_rail,output-box replacement door/opening frame
enclosure_output_box_replace_opening_bottom_sill,enclosure_output_box_replace_opening_bottom_sill,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_output_box_replace_opening_bottom_sill,output-box replacement door/opening frame
enclosure_input_door_simple_pull_handle,enclosure_input_door_simple_pull_handle,door_handle_dark_gray,door_handle,0.08,0.08,0.08,1.0,generated:enclosure_input_door_simple_pull_handle,"simple pull handle geometry, no text label"
enclosure_output_door_simple_pull_handle,enclosure_output_door_simple_pull_handle,door_handle_dark_gray,door_handle,0.08,0.08,0.08,1.0,generated:enclosure_output_door_simple_pull_handle,"simple pull handle geometry, no text label"
enclosure_manual_review_access_opening_left_jamb,enclosure_manual_review_access_opening_left_jamb,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_manual_review_access_opening_left_jamb,simple manual_review front access opening
enclosure_manual_review_access_opening_right_jamb,enclosure_manual_review_access_opening_right_jamb,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_manual_review_access_opening_right_jamb,simple manual_review front access opening
enclosure_manual_review_access_opening_top_rail,enclosure_manual_review_access_opening_top_rail,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_manual_review_access_opening_top_rail,simple manual_review front access opening
enclosure_manual_review_access_opening_bottom_sill,enclosure_manual_review_access_opening_bottom_sill,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_manual_review_access_opening_bottom_sill,simple manual_review front access opening
enclosure_manual_review_access_simple_pull_handle,enclosure_manual_review_access_simple_pull_handle,door_handle_dark_gray,door_handle,0.08,0.08,0.08,1.0,generated:enclosure_manual_review_access_simple_pull_handle,"simple pull handle geometry, no text label"
enclosure_top_open_front_rectangular_rail,enclosure_top_open_front_rectangular_rail,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_top_open_front_rectangular_rail,"horizontal rectangular top front rail only, no roof panel"
enclosure_top_open_rear_rectangular_rail,enclosure_top_open_rear_rectangular_rail,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_top_open_rear_rectangular_rail,horizontal rectangular top rear rail only
enclosure_top_open_left_rectangular_rail,enclosure_top_open_left_rectangular_rail,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_top_open_left_rectangular_rail,horizontal rectangular top left rail only
enclosure_top_open_right_rectangular_rail,enclosure_top_open_right_rectangular_rail,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_top_open_right_rectangular_rail,horizontal rectangular top right rail only
rear_box_shell,closed_control_box_housing,control_box_powder_coated_dark_gray,control_box_housing,0.16,0.17,0.18,1.0,generated:closed_control_box_housing,"closed rear service cabinet housing with rear service door, seams, and screw markers"
service_lid_panel,closed_control_box_housing,control_box_service_lid_graphite,control_box_lid,0.1,0.11,0.12,1.0,generated:closed_control_box_housing,"closed rear service cabinet housing with rear service door, seams, and screw markers"
lid_seam_top,closed_control_box_housing,control_box_lid_seam_black,control_box_seam,0.01,0.01,0.01,1.0,generated:closed_control_box_housing,"closed rear service cabinet housing with rear service door, seams, and screw markers"
lid_seam_bottom,closed_control_box_housing,control_box_lid_seam_black,control_box_seam,0.01,0.01,0.01,1.0,generated:closed_control_box_housing,"closed rear service cabinet housing with rear service door, seams, and screw markers"
lid_seam_left,closed_control_box_housing,control_box_lid_seam_black,control_box_seam,0.01,0.01,0.01,1.0,generated:closed_control_box_housing,"closed rear service cabinet housing with rear service door, seams, and screw markers"
lid_seam_right,closed_control_box_housing,control_box_lid_seam_black,control_box_seam,0.01,0.01,0.01,1.0,generated:closed_control_box_housing,"closed rear service cabinet housing with rear service door, seams, and screw markers"
service_lid_screw_marker_1,closed_control_box_housing,control_box_lid_seam_black,control_box_seam,0.01,0.01,0.01,1.0,generated:closed_control_box_housing,"closed rear service cabinet housing with rear service door, seams, and screw markers"
service_lid_screw_marker_2,closed_control_box_housing,control_box_lid_seam_black,control_box_seam,0.01,0.01,0.01,1.0,generated:closed_control_box_housing,"closed rear service cabinet housing with rear service door, seams, and screw markers"
service_lid_screw_marker_3,closed_control_box_housing,control_box_lid_seam_black,control_box_seam,0.01,0.01,0.01,1.0,generated:closed_control_box_housing,"closed rear service cabinet housing with rear service door, seams, and screw markers"
service_lid_screw_marker_4,closed_control_box_housing,control_box_lid_seam_black,control_box_seam,0.01,0.01,0.01,1.0,generated:closed_control_box_housing,"closed rear service cabinet housing with rear service door, seams, and screw markers"
rear_cable_gland_01,closed_control_box_cable_glands,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:closed_control_box_cable_glands,four short rear-service cable glands; no top-facing connectors and no wire harness
short_rear_cable_stub_01,closed_control_box_cable_glands,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:closed_control_box_cable_glands,four short rear-service cable glands; no top-facing connectors and no wire harness
rear_cable_gland_02,closed_control_box_cable_glands,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:closed_control_box_cable_glands,four short rear-service cable glands; no top-facing connectors and no wire harness
short_rear_cable_stub_02,closed_control_box_cable_glands,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:closed_control_box_cable_glands,four short rear-service cable glands; no top-facing connectors and no wire harness
rear_cable_gland_03,closed_control_box_cable_glands,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:closed_control_box_cable_glands,four short rear-service cable glands; no top-facing connectors and no wire harness
short_rear_cable_stub_03,closed_control_box_cable_glands,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:closed_control_box_cable_glands,four short rear-service cable glands; no top-facing connectors and no wire harness
rear_cable_gland_04,closed_control_box_cable_glands,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:closed_control_box_cable_glands,four short rear-service cable glands; no top-facing connectors and no wire harness
short_rear_cable_stub_04,closed_control_box_cable_glands,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:closed_control_box_cable_glands,four short rear-service cable glands; no top-facing connectors and no wire harness
right_side_vent_slot_1,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
right_side_vent_slot_2,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
right_side_vent_slot_3,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
right_side_vent_slot_4,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
right_side_vent_slot_5,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
rear_vent_slot_1,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
rear_vent_slot_2,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
rear_vent_slot_3,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
rear_vent_slot_4,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
rear_vent_slot_5,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
rear_vent_slot_6,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
rear_vent_slot_7,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
bottom_mounting_plate,closed_control_box_mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:closed_control_box_mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the closed cabinet to the rear service frame/base"
left_mounting_foot,closed_control_box_mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:closed_control_box_mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the closed cabinet to the rear service frame/base"
right_mounting_foot,closed_control_box_mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:closed_control_box_mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the closed cabinet to the rear service frame/base"
left_rear_mounting_foot,closed_control_box_mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:closed_control_box_mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the closed cabinet to the rear service frame/base"
right_rear_mounting_foot,closed_control_box_mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:closed_control_box_mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the closed cabinet to the rear service frame/base"
rear_frame_tie_bar,closed_control_box_mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:closed_control_box_mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the closed cabinet to the rear service frame/base"
left_vertical_l_bracket,closed_control_box_mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:closed_control_box_mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the closed cabinet to the rear service frame/base"
right_vertical_l_bracket,closed_control_box_mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:closed_control_box_mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the closed cabinet to the rear service frame/base"
left_front_base_block,y_axis_base_mounting_blocks,machined_support_gray,support_gray,0.46,0.48,0.49,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
left_front_fastener_-22.0_-13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
left_front_fastener_-22.0_13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
left_front_fastener_22.0_-13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
left_front_fastener_22.0_13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
left_rear_base_block,y_axis_base_mounting_blocks,machined_support_gray,support_gray,0.46,0.48,0.49,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
left_rear_fastener_-22.0_-13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
left_rear_fastener_-22.0_13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
left_rear_fastener_22.0_-13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
left_rear_fastener_22.0_13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
right_front_base_block,y_axis_base_mounting_blocks,machined_support_gray,support_gray,0.46,0.48,0.49,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
right_front_fastener_-22.0_-13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
right_front_fastener_-22.0_13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
right_front_fastener_22.0_-13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
right_front_fastener_22.0_13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
right_rear_base_block,y_axis_base_mounting_blocks,machined_support_gray,support_gray,0.46,0.48,0.49,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
right_rear_fastener_-22.0_-13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
right_rear_fastener_-22.0_13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
right_rear_fastener_22.0_-13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
right_rear_fastener_22.0_13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
left_vertical_carriage_plate,y_carriage_adapter_plates,dark_anodized_support,support_dark,0.22,0.23,0.24,1.0,generated:y_carriage_adapter_plates,support; left/right adapter plates from Y carriage area to X beam support
left_top_gusset,y_carriage_adapter_plates,machined_support_gray,support_gray,0.46,0.48,0.49,1.0,generated:y_carriage_adapter_plates,support; left/right adapter plates from Y carriage area to X beam support
left_carriage_plate_fastener_01,y_carriage_adapter_plates,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_carriage_adapter_plates,support; left/right adapter plates from Y carriage area to X beam support
left_carriage_plate_fastener_02,y_carriage_adapter_plates,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_carriage_adapter_plates,support; left/right adapter plates from Y carriage area to X beam support
left_carriage_plate_fastener_03,y_carriage_adapter_plates,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_carriage_adapter_plates,support; left/right adapter plates from Y carriage area to X beam support
left_carriage_plate_fastener_04,y_carriage_adapter_plates,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_carriage_adapter_plates,support; left/right adapter plates from Y carriage area to X beam support
right_vertical_carriage_plate,y_carriage_adapter_plates,dark_anodized_support,support_dark,0.22,0.23,0.24,1.0,generated:y_carriage_adapter_plates,support; left/right adapter plates from Y carriage area to X beam support
right_top_gusset,y_carriage_adapter_plates,machined_support_gray,support_gray,0.46,0.48,0.49,1.0,generated:y_carriage_adapter_plates,support; left/right adapter plates from Y carriage area to X beam support
right_carriage_plate_fastener_01,y_carriage_adapter_plates,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_carriage_adapter_plates,support; left/right adapter plates from Y carriage area to X beam support
right_carriage_plate_fastener_02,y_carriage_adapter_plates,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_carriage_adapter_plates,support; left/right adapter plates from Y carriage area to X beam support
right_carriage_plate_fastener_03,y_carriage_adapter_plates,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_carriage_adapter_plates,support; left/right adapter plates from Y carriage area to X beam support
right_carriage_plate_fastener_04,y_carriage_adapter_plates,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_carriage_adapter_plates,support; left/right adapter plates from Y carriage area to X beam support
left_x_beam_end_plate,gantry_cross_beam_support_plates,machined_support_gray,support_gray,0.46,0.48,0.49,1.0,generated:gantry_cross_beam_support_plates,"support; X beam end plates, gussets, and rear tie bar"
left_triangular_gusset_a,gantry_cross_beam_support_plates,dark_anodized_support,support_dark,0.22,0.23,0.24,1.0,generated:gantry_cross_beam_support_plates,"support; X beam end plates, gussets, and rear tie bar"
left_triangular_gusset_b,gantry_cross_beam_support_plates,dark_anodized_support,support_dark,0.22,0.23,0.24,1.0,generated:gantry_cross_beam_support_plates,"support; X beam end plates, gussets, and rear tie bar"
left_x_end_fastener_01,gantry_cross_beam_support_plates,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:gantry_cross_beam_support_plates,"support; X beam end plates, gussets, and rear tie bar"
left_x_end_fastener_02,gantry_cross_beam_support_plates,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:gantry_cross_beam_support_plates,"support; X beam end plates, gussets, and rear tie bar"
left_x_end_fastener_03,gantry_cross_beam_support_plates,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:gantry_cross_beam_support_plates,"support; X beam end plates, gussets, and rear tie bar"
right_x_beam_end_plate,gantry_cross_beam_support_plates,machined_support_gray,support_gray,0.46,0.48,0.49,1.0,generated:gantry_cross_beam_support_plates,"support; X beam end plates, gussets, and rear tie bar"
right_triangular_gusset_a,gantry_cross_beam_support_plates,dark_anodized_support,support_dark,0.22,0.23,0.24,1.0,generated:gantry_cross_beam_support_plates,"support; X beam end plates, gussets, and rear tie bar"
right_triangular_gusset_b,gantry_cross_beam_support_plates,dark_anodized_support,support_dark,0.22,0.23,0.24,1.0,generated:gantry_cross_beam_support_plates,"support; X beam end plates, gussets, and rear tie bar"
right_x_end_fastener_01,gantry_cross_beam_support_plates,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:gantry_cross_beam_support_plates,"support; X beam end plates, gussets, and rear tie bar"
right_x_end_fastener_02,gantry_cross_beam_support_plates,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:gantry_cross_beam_support_plates,"support; X beam end plates, gussets, and rear tie bar"
right_x_end_fastener_03,gantry_cross_beam_support_plates,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:gantry_cross_beam_support_plates,"support; X beam end plates, gussets, and rear tie bar"
rear_cross_beam_tie_bar,gantry_cross_beam_support_plates,dark_anodized_support,support_dark,0.22,0.23,0.24,1.0,generated:gantry_cross_beam_support_plates,"support; X beam end plates, gussets, and rear tie bar"
long_lower_saddle_plate,x_axis_mounting_saddle,machined_support_gray,support_gray,0.46,0.48,0.49,1.0,generated:x_axis_mounting_saddle,support; support saddle under/backing X axis module
rear_saddle_web,x_axis_mounting_saddle,dark_anodized_support,support_dark,0.22,0.23,0.24,1.0,generated:x_axis_mounting_saddle,support; support saddle under/backing X axis module
x_saddle_fastener_-320.0,x_axis_mounting_saddle,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:x_axis_mounting_saddle,support; support saddle under/backing X axis module
x_saddle_fastener_-160.0,x_axis_mounting_saddle,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:x_axis_mounting_saddle,support; support saddle under/backing X axis module
x_saddle_fastener_0.0,x_axis_mounting_saddle,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:x_axis_mounting_saddle,support; support saddle under/backing X axis module
x_saddle_fastener_160.0,x_axis_mounting_saddle,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:x_axis_mounting_saddle,support; support saddle under/backing X axis module
x_saddle_fastener_320.0,x_axis_mounting_saddle,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:x_axis_mounting_saddle,support; support saddle under/backing X axis module
main_xz_adapter_plate,xz_adapter_plate_engineered,brushed_aluminum_support,support_light,0.68,0.7,0.7,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
upper_x_carriage_spacer_left,xz_adapter_plate_engineered,machined_support_gray,support_gray,0.46,0.48,0.49,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
upper_x_carriage_spacer_right,xz_adapter_plate_engineered,machined_support_gray,support_gray,0.46,0.48,0.49,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
lower_z_axis_spacer_left,xz_adapter_plate_engineered,machined_support_gray,support_gray,0.46,0.48,0.49,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
lower_z_axis_spacer_right,xz_adapter_plate_engineered,machined_support_gray,support_gray,0.46,0.48,0.49,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
xz_adapter_fastener_01,xz_adapter_plate_engineered,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
xz_adapter_fastener_02,xz_adapter_plate_engineered,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
xz_adapter_fastener_03,xz_adapter_plate_engineered,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
xz_adapter_fastener_04,xz_adapter_plate_engineered,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
xz_adapter_fastener_05,xz_adapter_plate_engineered,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
xz_adapter_fastener_06,xz_adapter_plate_engineered,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
xz_adapter_fastener_07,xz_adapter_plate_engineered,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
xz_adapter_fastener_08,xz_adapter_plate_engineered,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
z_gripper_mount_plate,z_gripper_adapter,machined_support_gray,support_gray,0.46,0.48,0.49,1.0,generated:z_gripper_adapter,adapter; small adapter flange tying Z axis end to gripper
bottom_l_flanges,z_gripper_adapter,dark_anodized_support,support_dark,0.22,0.23,0.24,1.0,generated:z_gripper_adapter,adapter; small adapter flange tying Z axis end to gripper
z_gripper_fastener_01,z_gripper_adapter,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:z_gripper_adapter,adapter; small adapter flange tying Z axis end to gripper
z_gripper_fastener_02,z_gripper_adapter,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:z_gripper_adapter,adapter; small adapter flange tying Z axis end to gripper
z_gripper_fastener_03,z_gripper_adapter,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:z_gripper_adapter,adapter; small adapter flange tying Z axis end to gripper
z_gripper_fastener_04,z_gripper_adapter,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:z_gripper_adapter,adapter; small adapter flange tying Z axis end to gripper
