component_name,instance_name,expected_color,material_or_role,r,g,b,a,source_path,notes
enclosure_front_upper_left_beam,enclosure_front_upper_left_beam,anodized_aluminum_dark_gray,aluminum_frame,0.36,0.38,0.39,1.0,generated:enclosure_front_upper_left_beam,horizontal front top beam segment over input-side opening
enclosure_front_upper_center_beam,enclosure_front_upper_center_beam,anodized_aluminum_dark_gray,aluminum_frame,0.36,0.38,0.39,1.0,generated:enclosure_front_upper_center_beam,horizontal front top beam segment between access openings
enclosure_front_upper_right_beam,enclosure_front_upper_right_beam,anodized_aluminum_dark_gray,aluminum_frame,0.36,0.38,0.39,1.0,generated:enclosure_front_upper_right_beam,horizontal front top beam segment over output-side opening
enclosure_rear_transparent_panel,enclosure_rear_transparent_panel,very_light_transparent_pc,transparent_panel_clean,0.78,0.93,1.0,0.35,generated:enclosure_rear_transparent_panel,"lower, lighter rear transparent PC/acrylic panel"
enclosure_left_transparent_panel,enclosure_left_transparent_panel,very_light_transparent_pc,transparent_panel_clean,0.78,0.93,1.0,0.35,generated:enclosure_left_transparent_panel,reduced-height left transparent side panel
enclosure_right_transparent_panel,enclosure_right_transparent_panel,very_light_transparent_pc,transparent_panel_clean,0.78,0.93,1.0,0.35,generated:enclosure_right_transparent_panel,reduced-height right transparent side panel
enclosure_front_left_low_panel,enclosure_front_left_low_panel,very_light_transparent_pc,transparent_panel_clean,0.78,0.93,1.0,0.35,generated:enclosure_front_left_low_panel,"short front low panel, does not cover input access"
enclosure_front_center_low_panel,enclosure_front_center_low_panel,very_light_transparent_pc,transparent_panel_clean,0.78,0.93,1.0,0.35,generated:enclosure_front_center_low_panel,"short front low divider panel, manual review remains accessible"
enclosure_front_right_low_panel,enclosure_front_right_low_panel,very_light_transparent_pc,transparent_panel_clean,0.78,0.93,1.0,0.35,generated:enclosure_front_right_low_panel,"short front low panel, does not cover output access"
enclosure_input_box_replace_opening_left_jamb,enclosure_input_box_replace_opening_left_jamb,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_input_box_replace_opening_left_jamb,input-box replacement door/opening frame
enclosure_input_box_replace_opening_right_jamb,enclosure_input_box_replace_opening_right_jamb,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_input_box_replace_opening_right_jamb,input-box replacement door/opening frame
enclosure_input_box_replace_opening_top_rail,enclosure_input_box_replace_opening_top_rail,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_input_box_replace_opening_top_rail,input-box replacement door/opening frame
enclosure_input_box_replace_opening_bottom_sill,enclosure_input_box_replace_opening_bottom_sill,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_input_box_replace_opening_bottom_sill,input-box replacement door/opening frame
enclosure_output_box_replace_opening_left_jamb,enclosure_output_box_replace_opening_left_jamb,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_output_box_replace_opening_left_jamb,output-box replacement door/opening frame
enclosure_output_box_replace_opening_right_jamb,enclosure_output_box_replace_opening_right_jamb,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_output_box_replace_opening_right_jamb,output-box replacement door/opening frame
enclosure_output_box_replace_opening_top_rail,enclosure_output_box_replace_opening_top_rail,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_output_box_replace_opening_top_rail,output-box replacement door/opening frame
enclosure_output_box_replace_opening_bottom_sill,enclosure_output_box_replace_opening_bottom_sill,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_output_box_replace_opening_bottom_sill,output-box replacement door/opening frame
enclosure_input_door_simple_pull_handle,enclosure_input_door_simple_pull_handle,door_handle_dark_gray,door_handle,0.08,0.08,0.08,1.0,generated:enclosure_input_door_simple_pull_handle,"simple pull handle geometry, no text label"
enclosure_output_door_simple_pull_handle,enclosure_output_door_simple_pull_handle,door_handle_dark_gray,door_handle,0.08,0.08,0.08,1.0,generated:enclosure_output_door_simple_pull_handle,"simple pull handle geometry, no text label"
enclosure_manual_review_access_opening_left_jamb,enclosure_manual_review_access_opening_left_jamb,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_manual_review_access_opening_left_jamb,simple manual_review front access opening
enclosure_manual_review_access_opening_right_jamb,enclosure_manual_review_access_opening_right_jamb,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_manual_review_access_opening_right_jamb,simple manual_review front access opening
enclosure_manual_review_access_opening_top_rail,enclosure_manual_review_access_opening_top_rail,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_manual_review_access_opening_top_rail,simple manual_review front access opening
enclosure_manual_review_access_opening_bottom_sill,enclosure_manual_review_access_opening_bottom_sill,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_manual_review_access_opening_bottom_sill,simple manual_review front access opening
enclosure_manual_review_access_simple_pull_handle,enclosure_manual_review_access_simple_pull_handle,door_handle_dark_gray,door_handle,0.08,0.08,0.08,1.0,generated:enclosure_manual_review_access_simple_pull_handle,"simple pull handle geometry, no text label"
enclosure_top_open_front_rectangular_rail,enclosure_top_open_front_rectangular_rail,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_top_open_front_rectangular_rail,"horizontal rectangular top front rail only, no roof panel"
enclosure_top_open_rear_rectangular_rail,enclosure_top_open_rear_rectangular_rail,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_top_open_rear_rectangular_rail,horizontal rectangular top rear rail only
enclosure_top_open_left_rectangular_rail,enclosure_top_open_left_rectangular_rail,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_top_open_left_rectangular_rail,horizontal rectangular top left rail only
enclosure_top_open_right_rectangular_rail,enclosure_top_open_right_rectangular_rail,access_door_frame_gray,access_door_frame,0.28,0.32,0.34,1.0,generated:enclosure_top_open_right_rectangular_rail,horizontal rectangular top right rail only
rear_box_shell,closed_control_box_housing,control_box_powder_coated_dark_gray,control_box_housing,0.16,0.17,0.18,1.0,generated:closed_control_box_housing,"closed rear service cabinet housing with rear service door, seams, and screw markers"
service_lid_panel,closed_control_box_housing,control_box_service_lid_graphite,control_box_lid,0.1,0.11,0.12,1.0,generated:closed_control_box_housing,"closed rear service cabinet housing with rear service door, seams, and screw markers"
lid_seam_top,closed_control_box_housing,control_box_lid_seam_black,control_box_seam,0.01,0.01,0.01,1.0,generated:closed_control_box_housing,"closed rear service cabinet housing with rear service door, seams, and screw markers"
lid_seam_bottom,closed_control_box_housing,control_box_lid_seam_black,control_box_seam,0.01,0.01,0.01,1.0,generated:closed_control_box_housing,"closed rear service cabinet housing with rear service door, seams, and screw markers"
lid_seam_left,closed_control_box_housing,control_box_lid_seam_black,control_box_seam,0.01,0.01,0.01,1.0,generated:closed_control_box_housing,"closed rear service cabinet housing with rear service door, seams, and screw markers"
lid_seam_right,closed_control_box_housing,control_box_lid_seam_black,control_box_seam,0.01,0.01,0.01,1.0,generated:closed_control_box_housing,"closed rear service cabinet housing with rear service door, seams, and screw markers"
service_lid_screw_marker_1,closed_control_box_housing,control_box_lid_seam_black,control_box_seam,0.01,0.01,0.01,1.0,generated:closed_control_box_housing,"closed rear service cabinet housing with rear service door, seams, and screw markers"
service_lid_screw_marker_2,closed_control_box_housing,control_box_lid_seam_black,control_box_seam,0.01,0.01,0.01,1.0,generated:closed_control_box_housing,"closed rear service cabinet housing with rear service door, seams, and screw markers"
service_lid_screw_marker_3,closed_control_box_housing,control_box_lid_seam_black,control_box_seam,0.01,0.01,0.01,1.0,generated:closed_control_box_housing,"closed rear service cabinet housing with rear service door, seams, and screw markers"
service_lid_screw_marker_4,closed_control_box_housing,control_box_lid_seam_black,control_box_seam,0.01,0.01,0.01,1.0,generated:closed_control_box_housing,"closed rear service cabinet housing with rear service door, seams, and screw markers"
rear_cable_gland_01,closed_control_box_cable_glands,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:closed_control_box_cable_glands,four short rear-service cable glands; no top-facing connectors and no wire harness
short_rear_cable_stub_01,closed_control_box_cable_glands,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:closed_control_box_cable_glands,four short rear-service cable glands; no top-facing connectors and no wire harness
rear_cable_gland_02,closed_control_box_cable_glands,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:closed_control_box_cable_glands,four short rear-service cable glands; no top-facing connectors and no wire harness
short_rear_cable_stub_02,closed_control_box_cable_glands,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:closed_control_box_cable_glands,four short rear-service cable glands; no top-facing connectors and no wire harness
rear_cable_gland_03,closed_control_box_cable_glands,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:closed_control_box_cable_glands,four short rear-service cable glands; no top-facing connectors and no wire harness
short_rear_cable_stub_03,closed_control_box_cable_glands,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:closed_control_box_cable_glands,four short rear-service cable glands; no top-facing connectors and no wire harness
rear_cable_gland_04,closed_control_box_cable_glands,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:closed_control_box_cable_glands,four short rear-service cable glands; no top-facing connectors and no wire harness
short_rear_cable_stub_04,closed_control_box_cable_glands,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:closed_control_box_cable_glands,four short rear-service cable glands; no top-facing connectors and no wire harness
right_side_vent_slot_1,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
right_side_vent_slot_2,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
right_side_vent_slot_3,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
right_side_vent_slot_4,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
right_side_vent_slot_5,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
rear_vent_slot_1,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
rear_vent_slot_2,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
rear_vent_slot_3,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
rear_vent_slot_4,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
rear_vent_slot_5,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
rear_vent_slot_6,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
rear_vent_slot_7,closed_control_box_ventilation,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:closed_control_box_ventilation,side and rear simplified ventilation slots on the closed cabinet
bottom_mounting_plate,closed_control_box_mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:closed_control_box_mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the closed cabinet to the rear service frame/base"
left_mounting_foot,closed_control_box_mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:closed_control_box_mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the closed cabinet to the rear service frame/base"
right_mounting_foot,closed_control_box_mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:closed_control_box_mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the closed cabinet to the rear service frame/base"
left_rear_mounting_foot,closed_control_box_mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:closed_control_box_mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the closed cabinet to the rear service frame/base"
right_rear_mounting_foot,closed_control_box_mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:closed_control_box_mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the closed cabinet to the rear service frame/base"
rear_frame_tie_bar,closed_control_box_mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:closed_control_box_mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the closed cabinet to the rear service frame/base"
left_vertical_l_bracket,closed_control_box_mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:closed_control_box_mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the closed cabinet to the rear service frame/base"
right_vertical_l_bracket,closed_control_box_mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:closed_control_box_mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the closed cabinet to the rear service frame/base"
left_front_base_block,y_axis_base_mounting_blocks,machined_support_gray,support_gray,0.46,0.48,0.49,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
left_front_fastener_-22.0_-13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
left_front_fastener_-22.0_13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
left_front_fastener_22.0_-13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
left_front_fastener_22.0_13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
left_rear_base_block,y_axis_base_mounting_blocks,machined_support_gray,support_gray,0.46,0.48,0.49,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
left_rear_fastener_-22.0_-13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
left_rear_fastener_-22.0_13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
left_rear_fastener_22.0_-13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
left_rear_fastener_22.0_13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
right_front_base_block,y_axis_base_mounting_blocks,machined_support_gray,support_gray,0.46,0.48,0.49,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
right_front_fastener_-22.0_-13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
right_front_fastener_-22.0_13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
right_front_fastener_22.0_-13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
right_front_fastener_22.0_13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
right_rear_base_block,y_axis_base_mounting_blocks,machined_support_gray,support_gray,0.46,0.48,0.49,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
right_rear_fastener_-22.0_-13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
right_rear_fastener_-22.0_13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
right_rear_fastener_22.0_-13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
right_rear_fastener_22.0_13.0,y_axis_base_mounting_blocks,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:y_axis_base_mounting_blocks,support; front/rear mounting blocks tying Y axes to base plate
main_xz_adapter_plate,xz_adapter_plate_engineered,brushed_aluminum_support,support_light,0.68,0.7,0.7,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
upper_x_carriage_spacer_left,xz_adapter_plate_engineered,machined_support_gray,support_gray,0.46,0.48,0.49,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
upper_x_carriage_spacer_right,xz_adapter_plate_engineered,machined_support_gray,support_gray,0.46,0.48,0.49,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
lower_z_axis_spacer_left,xz_adapter_plate_engineered,machined_support_gray,support_gray,0.46,0.48,0.49,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
lower_z_axis_spacer_right,xz_adapter_plate_engineered,machined_support_gray,support_gray,0.46,0.48,0.49,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
xz_adapter_fastener_01,xz_adapter_plate_engineered,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
xz_adapter_fastener_02,xz_adapter_plate_engineered,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
xz_adapter_fastener_03,xz_adapter_plate_engineered,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
xz_adapter_fastener_04,xz_adapter_plate_engineered,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
xz_adapter_fastener_05,xz_adapter_plate_engineered,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
xz_adapter_fastener_06,xz_adapter_plate_engineered,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
xz_adapter_fastener_07,xz_adapter_plate_engineered,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
xz_adapter_fastener_08,xz_adapter_plate_engineered,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:xz_adapter_plate_engineered,adapter; engineered X-Z adapter plate with spacers and screw pattern
rear_fixed_cable_chain_tab,cable_chain_mounting_tabs,cable_chain_mount_tab_gray,tab,0.36,0.38,0.39,1.0,generated:cable_chain_mounting_tabs,future_interface; mounting tabs only; Stage 7A-3d will model cable chain and wiring
x_carriage_cable_chain_tab,cable_chain_mounting_tabs,cable_chain_mount_tab_gray,tab,0.36,0.38,0.39,1.0,generated:cable_chain_mounting_tabs,future_interface; mounting tabs only; Stage 7A-3d will model cable chain and wiring
z_axis_cable_tab,cable_chain_mounting_tabs,cable_chain_mount_tab_gray,tab,0.36,0.38,0.39,1.0,generated:cable_chain_mounting_tabs,future_interface; mounting tabs only; Stage 7A-3d will model cable chain and wiring
cable_chain_tab_hole_marker_1,cable_chain_mounting_tabs,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:cable_chain_mounting_tabs,future_interface; mounting tabs only; Stage 7A-3d will model cable chain and wiring
cable_chain_tab_hole_marker_2,cable_chain_mounting_tabs,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:cable_chain_mounting_tabs,future_interface; mounting tabs only; Stage 7A-3d will model cable chain and wiring
cable_chain_tab_hole_marker_3,cable_chain_mounting_tabs,black_socket_head_fastener,fastener,0.02,0.02,0.02,1.0,generated:cable_chain_mounting_tabs,future_interface; mounting tabs only; Stage 7A-3d will model cable chain and wiring
rear_tray_bottom_channel,rear_fixed_cable_tray,rear_fixed_cable_tray_dark_gray,cable_tray_dark,0.08,0.09,0.1,1.0,generated:rear_fixed_cable_tray,fixed_wiring; rear fixed service cable tray; U-channel with partial covers
rear_tray_front_lip,rear_fixed_cable_tray,rear_fixed_cable_tray_dark_gray,cable_tray_dark,0.08,0.09,0.1,1.0,generated:rear_fixed_cable_tray,fixed_wiring; rear fixed service cable tray; U-channel with partial covers
rear_tray_rear_lip,rear_fixed_cable_tray,rear_fixed_cable_tray_dark_gray,cable_tray_dark,0.08,0.09,0.1,1.0,generated:rear_fixed_cable_tray,fixed_wiring; rear fixed service cable tray; U-channel with partial covers
rear_tray_partial_cover_left,rear_fixed_cable_tray,cable_tray_cover_graphite,cable_tray_cover,0.13,0.14,0.15,1.0,generated:rear_fixed_cable_tray,fixed_wiring; rear fixed service cable tray; U-channel with partial covers
rear_tray_partial_cover_right,rear_fixed_cable_tray,cable_tray_cover_graphite,cable_tray_cover,0.13,0.14,0.15,1.0,generated:rear_fixed_cable_tray,fixed_wiring; rear fixed service cable tray; U-channel with partial covers
rear_tray_mount_foot_-390,rear_fixed_cable_tray,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:rear_fixed_cable_tray,fixed_wiring; rear fixed service cable tray; U-channel with partial covers
rear_tray_mount_foot_-210,rear_fixed_cable_tray,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:rear_fixed_cable_tray,fixed_wiring; rear fixed service cable tray; U-channel with partial covers
rear_tray_mount_foot_-30,rear_fixed_cable_tray,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:rear_fixed_cable_tray,fixed_wiring; rear fixed service cable tray; U-channel with partial covers
rear_tray_mount_foot_150,rear_fixed_cable_tray,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:rear_fixed_cable_tray,fixed_wiring; rear fixed service cable tray; U-channel with partial covers
rear_tray_mount_foot_330,rear_fixed_cable_tray,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:rear_fixed_cable_tray,fixed_wiring; rear fixed service cable tray; U-channel with partial covers
control_box_gland_short_service_loop_1_smooth_section_01,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_1_smooth_section_02,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_1_smooth_section_03,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_1_smooth_section_04,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_1_smooth_section_05,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_1_smooth_section_06,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_1_smooth_section_07,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_1_smooth_section_08,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_1_continuous_bend_02,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_1_continuous_bend_04,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_1_continuous_bend_06,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_2_smooth_section_01,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_2_smooth_section_02,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_2_smooth_section_03,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_2_smooth_section_04,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_2_smooth_section_05,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_2_smooth_section_06,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
